"","long","lat","group","year"
"134460",-117.18,34.23,"226.1",2006
"134473",-117.19,34.23,"226.1",2006
"134602",-117.2,34.23,"226.1",2006
"134703",-117.21,34.23,"226.1",2006
"134826",-117.22,34.23,"226.1",2006
"135289",-117.19,34.24,"226.1",2006
"135399",-117.18,34.24,"226.1",2006
"135449",-117.15,34.23,"226.2",2006
"135531",-117.14,34.23,"226.2",2006
"135653",-117.13,34.23,"226.2",2006
"135730",-117.13,34.22,"226.2",2006
"136043",-117.16,34.23,"226.2",2006
"136339",-120.72,38.82,"227.1",2006
"136340",-120.71,38.82,"227.1",2006
"136372",-120.71,38.81,"227.1",2006
"136374",-120.72,38.81,"227.1",2006
"136444",-120.71,38.82,"227.2",2006
"136458",-120.72,38.82,"227.2",2006
"136472",-120.72,38.83,"227.2",2006
"136492",-120.72,38.83,"227.3",2006
"136493",-120.72,38.82,"227.3",2006
"136518",-120.73,38.82,"227.4",2006
"136554",-120.72,38.83,"227.5",2006
"136557",-120.71,38.83,"227.5",2006
"136585",-120.71,38.82,"227.6",2006
"136623",-120.71,38.83,"227.6",2006
"136631",-120.72,38.82,"227.7",2006
"136649",-120.73,38.81,"227.8",2006
"136651",-120.72,38.81,"227.8",2006
"136667",-120.73,38.82,"227.8",2006
"136683",-120.73,38.82,"227.9",2006
"136709",-120.7,38.82,"228.1",2006
"136714",-120.7,38.81,"228.1",2006
"136730",-120.71,38.81,"228.1",2006
"136780",-120.71,38.82,"228.1",2006
"136797",-120.72,38.81,"228.2",2006
"136814",-120.73,38.81,"228.2",2006
"136824",-120.73,38.82,"228.2",2006
"136832",-120.7,38.82,"228.3",2006
"136835",-120.69,38.82,"228.3",2006
"136873",-120.71,38.81,"228.4",2006
"136889",-120.72,38.81,"228.4",2006
"136909",-120.7,38.81,"228.5",2006
"136914",-120.7,38.82,"228.5",2006
"136920",-120.69,38.82,"228.5",2006
"136927",-120.69,38.81,"228.5",2006
"136932",-120.73,38.82,"228.6",2006
"136947",-120.73,38.83,"228.6",2006
"136960",-120.72,38.82,"228.7",2006
"136961",-120.72,38.81,"228.7",2006
"136982",-120.71,38.82,"228.8",2006
"137017",-120.72,38.82,"228.9",2006
"137022",-120.73,38.82,"228.9",2006
"137047",-120.7,38.81,"228.10",2006
"137061",-120.71,38.81,"228.10",2006
"137120",-120.71,38.83,"228.11",2006
"137130",-120.72,38.83,"228.11",2006
"137140",-120.73,38.83,"228.12",2006
"137143",-120.73,38.82,"228.12",2006
"137153",-120.72,38.81,"228.13",2006
"137157",-120.73,38.82,"228.13",2006
"137158",-120.72,38.82,"228.13",2006
"137163",-120.72,38.81,"228.14",2006
"137188",-120.71,38.81,"228.15",2006
"137197",-120.72,38.83,"228.16",2006
"137208",-120.7,38.81,"228.17",2006
"137213",-117.32,34.25,"229.1",2006
"137218",-117.31,34.25,"229.1",2006
"137226",-117.31,34.24,"229.1",2006
"137227",-117.32,34.24,"229.1",2006
"137239",-117.32,34.25,"230.1",2006
"137244",-117.31,34.25,"230.1",2006
"137252",-117.31,34.24,"230.1",2006
"137253",-117.32,34.24,"230.1",2006
"137265",-116.85,34.17,"231.1",2006
"137287",-116.85,34.16,"231.1",2006
"137377",-116.86,34.16,"231.1",2006
"137532",-116.87,34.16,"231.1",2006
"138167",-116.97,34.16,"232.1",2006
"138169",-116.97,34.15,"232.1",2006
"138174",-116.98,34.15,"232.1",2006
"138179",-117.29,34.27,"233.1",2006
"138305",-117.29,34.26,"233.1",2006
"138847",-117.3,34.26,"233.1",2006
"139145",-117.3,34.25,"233.1",2006
"140236",-117.29,34.27,"233.2",2006
"140252",-117.13,34.27,"234.1",2006
"140537",-117.14,34.27,"234.1",2006
"141225",-119.92,37.98,"235.1",2006
"141242",-119.92,37.97,"235.1",2006
"141269",-119.93,37.98,"235.1",2006
"141317",-123.56,40.87,"236.1",2006
"141337",-123.55,40.87,"236.1",2006
"141398",-123.56,40.88,"236.1",2006
"141408",-123.57,40.88,"236.1",2006
"141485",-123.61,40.89,"236.2",2006
"141495",-123.61,40.88,"236.2",2006
"141542",-123.6,40.88,"236.2",2006
"141668",-123.67,40.92,"236.3",2006
"141669",-123.67,40.91,"236.3",2006
"141710",-123.66,40.91,"236.3",2006
"141778",-123.59,40.92,"236.4",2006
"141787",-123.59,40.91,"236.4",2006
"141810",-123.6,40.92,"236.4",2006
"141852",-123.67,40.92,"236.5",2006
"141854",-123.67,40.91,"236.5",2006
"141856",-116.89,34.24,"237.1",2006
"141875",-116.89,34.23,"237.1",2006
"141920",-116.9,34.23,"237.1",2006
"142016",-116.9,34.24,"237.1",2006
"142090",-116.91,34.23,"237.1",2006
"142097",-116.91,34.24,"237.1",2006
"142157",-116.9,34.23,"237.2",2006
"142161",-116.89,34.24,"238.1",2006
"142180",-116.89,34.23,"238.1",2006
"142225",-116.9,34.23,"238.1",2006
"142321",-116.9,34.24,"238.1",2006
"142395",-116.91,34.23,"238.1",2006
"142402",-116.91,34.24,"238.1",2006
"142462",-116.9,34.23,"238.2",2006
"142466",-116.87,34.23,"239.1",2006
"142618",-116.88,34.23,"239.1",2006
"142636",-116.88,34.24,"239.1",2006
"142648",-116.87,34.24,"239.1",2006
"142661",-121.32,40.83,"240.1",2006
"142669",-121.31,40.83,"240.1",2006
"142674",-121.31,40.82,"240.1",2006
"142689",-121.32,40.82,"240.1",2006
"142692",-121.33,40.83,"240.1",2006
"142710",-121.4,40.85,"241.1",2006
"142715",-121.41,40.84,"241.1",2006
"142737",-121.41,40.83,"241.1",2006
"142766",-121.42,40.84,"241.1",2006
"142799",-121.42,40.85,"241.1",2006
"142816",-121.41,40.85,"241.1",2006
"142831",-116.73,33.81,"242.1",2006
"142881",-116.74,33.81,"242.1",2006
"143023",-116.74,33.8,"242.1",2006
"143125",-116.73,33.81,"243.1",2006
"143175",-116.74,33.81,"243.1",2006
"143317",-116.74,33.8,"243.1",2006
"143419",-116.7,33.72,"244.1",2006
"143470",-116.71,33.72,"244.1",2006
"143752",-116.7,33.72,"245.1",2006
"143803",-116.71,33.72,"245.1",2006
"144085",-116.7,33.74,"246.1",2006
"144125",-116.7,33.74,"247.1",2006
"144165",-116.74,33.81,"248.1",2006
"144177",-116.74,33.8,"248.1",2006
"144299",-116.74,33.81,"249.1",2006
"144311",-116.74,33.8,"249.1",2006
"144433",-116.74,33.74,"250.1",2006
"144585",-116.75,33.74,"250.1",2006
"144694",-116.74,33.74,"251.1",2006
"144846",-116.75,33.74,"251.1",2006
"144955",-116.74,33.74,"252.1",2006
"145107",-116.75,33.74,"252.1",2006
"145216",-116.74,33.75,"253.1",2006
"145295",-116.74,33.74,"253.1",2006
"145500",-123.51,41.35,"254.1",2006
"145510",-123.51,41.34,"254.1",2006
"145557",-123.53,41.35,"254.2",2006
"145573",-123.52,41.35,"254.2",2006
"145596",-123.51,41.34,"254.3",2006
"145597",-123.52,41.34,"254.3",2006
"145632",-123.54,41.36,"254.4",2006
"145655",-123.5,41.37,"254.5",2006
"145661",-123.5,41.36,"254.5",2006
"145670",-123.53,41.35,"254.6",2006
"145675",-123.94,41.85,"255.1",2006
"145743",-123.95,41.85,"255.1",2006
"145816",-121.42,40.84,"256.1",2006
"145837",-121.41,40.84,"256.1",2006
"145844",-121.41,40.83,"256.1",2006
"145851",-121.42,40.83,"256.1",2006
"146510",-121.32,40.9,"257.1",2006
"146511",-121.32,40.89,"257.1",2006
"146513",-121.31,40.89,"257.1",2006
"146554",-124.01,41.84,"258.1",2006
"146648",-124,41.84,"258.1",2006
"146749",-123.74,41.9,"259.1",2006
"146834",-123.73,41.9,"259.1",2006
"146853",-123.73,41.89,"259.1",2006
"146904",-123.72,41.89,"259.1",2006
"147014",-123.71,41.89,"259.1",2006
"147734",-123.74,41.89,"259.1",2006
"147848",-123.75,41.89,"259.1",2006
"148093",-123.74,41.88,"259.1",2006
"148137",-123.75,41.88,"259.1",2006
"148260",-123.76,41.88,"259.1",2006
"148375",-123.77,41.88,"259.1",2006
"148389",-123.77,41.87,"259.1",2006
"148453",-123.76,41.87,"259.1",2006
"148570",-123.75,41.87,"259.1",2006
"149026",-123.75,41.86,"259.1",2006
"149286",-123.76,41.86,"259.1",2006
"150353",-123.78,41.87,"259.1",2006
"150419",-123.78,41.88,"259.1",2006
"150672",-123.79,41.88,"259.1",2006
"150756",-123.8,41.88,"259.1",2006
"150819",-123.81,41.88,"259.1",2006
"151099",-123.79,41.89,"259.1",2006
"151156",-123.78,41.89,"259.1",2006
"153309",-123.96,41.72,"259.2",2006
"153353",-123.95,41.72,"259.2",2006
"153834",-123.95,41.71,"259.2",2006
"154039",-123.95,41.7,"259.2",2006
"154226",-123.94,41.7,"259.2",2006
"154227",-123.94,41.69,"259.2",2006
"154241",-123.95,41.69,"259.2",2006
"154355",-123.94,41.68,"259.2",2006
"154704",-123.94,41.67,"259.2",2006
"154859",-123.95,41.67,"259.2",2006
"154943",-123.96,41.67,"259.2",2006
"155125",-123.97,41.67,"259.2",2006
"155128",-123.97,41.66,"259.2",2006
"155212",-123.97,41.65,"259.2",2006
"155245",-123.96,41.65,"259.2",2006
"155537",-123.96,41.64,"259.2",2006
"155612",-123.95,41.64,"259.2",2006
"157726",-123.82,41.88,"259.3",2006
"157948",-123.81,41.88,"259.3",2006
"157958",-123.81,41.87,"259.3",2006
"158076",-123.8,41.87,"259.3",2006
"158191",-123.8,41.86,"259.3",2006
"158213",-123.79,41.86,"259.3",2006
"158268",-123.78,41.86,"259.3",2006
"158289",-123.78,41.85,"259.3",2006
"158512",-123.78,41.84,"259.3",2006
"158636",-123.78,41.83,"259.3",2006
"158678",-123.77,41.83,"259.3",2006
"158786",-123.77,41.82,"259.3",2006
"158813",-123.76,41.82,"259.3",2006
"158930",-123.76,41.81,"259.3",2006
"158939",-123.75,41.81,"259.3",2006
"159066",-123.74,41.81,"259.3",2006
"159129",-123.74,41.8,"259.3",2006
"160640",-123.9,41.72,"259.4",2006
"160771",-123.9,41.71,"259.4",2006
"160786",-123.91,41.71,"259.4",2006
"160977",-123.91,41.7,"259.4",2006
"161106",-123.92,41.7,"259.4",2006
"161138",-123.92,41.69,"259.4",2006
"161852",-123.59,40.89,"260.1",2006
"161859",-123.58,40.89,"260.1",2006
"161914",-123.51,41.55,"261.1",2006
"161916",-123.52,41.55,"261.1",2006
"161919",-123.52,41.56,"261.1",2006
"161925",-123.51,41.56,"261.2",2006
"161933",-123.51,41.55,"261.2",2006
"161943",-123.55,41.43,"261.3",2006
"161945",-123.56,41.43,"261.3",2006
"161960",-123.51,41.56,"261.4",2006
"161983",-120.04,38.89,"262.1",2006
"161992",-120.03,38.9,"262.2",2006
"162007",-120.04,38.89,"262.3",2006
"162012",-120.03,38.9,"262.4",2006
"162024",-120.03,38.89,"262.5",2006
"162026",-120.04,38.89,"262.5",2006
"162029",-120.03,38.89,"262.6",2006
"162039",-120.04,38.9,"262.7",2006
"162045",-120.04,38.89,"262.8",2006
"162051",-120.03,38.89,"262.9",2006
"162064",-120.04,38.89,"262.10",2006
"162071",-119.96,39.26,"263.1",2006
"162096",-120.12,39.01,"263.2",2006
"162106",-119.98,39.26,"263.3",2006
"162133",-119.93,38.94,"263.4",2006
"162140",-119.98,39.26,"263.5",2006
"162153",-119.95,39,"263.6",2006
"162179",-119.93,38.94,"263.7",2006
"162181",-119.94,38.94,"263.7",2006
"162184",-119.97,39.26,"263.8",2006
"162201",-120.15,39.07,"263.9",2006
"162209",-119.97,39.26,"263.10",2006
"162246",-119.97,39.27,"263.11",2006
"162269",-120.03,38.87,"263.12",2006
"162274",-119.97,39.26,"263.13",2006
"162295",-120.03,38.84,"263.14",2006
"162300",-121.04,40.62,"264.1",2006
"162383",-121.03,40.62,"264.1",2006
"162643",-121.03,40.61,"264.1",2006
"162811",-121.04,40.61,"264.1",2006
"163097",-121.05,40.61,"264.1",2006
"163127",-121.05,40.6,"264.1",2006
"163602",-121.04,40.6,"264.1",2006
"163720",-121.04,40.59,"264.1",2006
"163956",-121.05,40.59,"264.1",2006
"164239",-121.06,40.59,"264.1",2006
"164948",-121.06,40.6,"264.1",2006
"165266",-121.06,40.61,"264.1",2006
"165867",-121.04,40.63,"264.2",2006
"166012",-121.03,40.63,"264.2",2006
"166203",-121.03,40.62,"264.2",2006
"166613",-121.04,40.62,"264.2",2006
"166872",-121.04,40.64,"264.3",2006
"166883",-121.04,40.63,"264.3",2006
"167534",-121.03,40.64,"264.4",2006
"167581",-121.04,40.64,"264.4",2006
"167705",-120.98,40.64,"265.1",2006
"167856",-120.97,40.64,"265.1",2006
"167916",-120.98,40.63,"265.1",2006
"168230",-120.99,40.62,"265.1",2006
"168312",-120.99,40.61,"265.1",2006
"168469",-121,40.62,"265.1",2006
"168688",-120.99,40.63,"265.1",2006
"168872",-120.99,40.64,"265.1",2006
"169356",-121,40.65,"265.2",2006
"169372",-120.99,40.65,"265.2",2006
"169588",-116.84,33.39,"266.1",2006
"169607",-116.85,33.39,"266.1",2006
"169665",-116.85,33.4,"266.1",2006
"169671",-116.86,33.4,"266.1",2006
"169858",-116.84,33.4,"266.1",2006
"169873",-116.83,33.39,"266.1",2006
"169968",-116.84,33.37,"266.2",2006
"169975",-116.83,33.36,"266.2",2006
"169989",-116.83,33.37,"266.2",2006
"170031",-116.82,33.36,"266.2",2006
"170170",-116.84,33.36,"266.2",2006
"170240",-116.89,33.34,"267.1",2006
"170247",-116.88,33.34,"267.1",2006
"170289",-116.9,33.34,"267.1",2006
"170319",-116.89,33.35,"267.1",2006
"170345",-122.18,41.6,"268.1",2006
"170359",-122.17,41.59,"268.1",2006
"170374",-122.18,41.59,"268.1",2006
"170380",-122.18,41.58,"268.1",2006
"170439",-122.18,41.61,"268.1",2006
"170443",-116.7,32.76,"269.1",2006
"170450",-116.71,32.76,"269.1",2006
"170499",-116.7,32.74,"269.2",2006
"170520",-116.71,32.74,"269.2",2006
"170618",-116.69,32.75,"269.3",2006
"170658",-116.81,33.16,"269.4",2006
"170712",-116.51,32.68,"270.1",2006
"170730",-116.51,32.67,"270.2",2006
"170741",-116.51,32.68,"270.2",2006
"170750",-116.52,32.68,"270.2",2006
"170781",-116.51,32.69,"270.3",2006
"170829",-116.51,32.68,"270.4",2006
"170833",-116.53,32.85,"271.1",2006
"170837",-116.52,32.85,"271.1",2006
"170845",-116.52,32.86,"271.1",2006
"170914",-116.52,32.85,"271.2",2006
"170926",-116.52,32.85,"271.3",2006
"170930",-116.73,32.83,"272.1",2006
"170936",-116.73,32.82,"272.1",2006
"171018",-116.76,32.81,"273.1",2006
"171021",-116.75,32.81,"273.1",2006
"171089",-116.74,32.7,"274.1",2006
"171099",-116.73,32.7,"274.1",2006
"171103",-116.73,32.69,"274.1",2006
"171126",-116.72,32.69,"274.1",2006
"171206",-116.62,32.86,"275.1",2006
"171229",-116.63,32.86,"275.1",2006
"171275",-116.47,32.91,"276.1",2006
"171276",-116.46,32.91,"276.1",2006
"171304",-116.47,32.91,"276.2",2006
"171311",-116.47,32.92,"276.2",2006
"171320",-116.48,32.92,"276.2",2006
"171329",-116.48,32.92,"276.3",2006
"171337",-116.49,32.92,"276.3",2006
"171345",-116.46,32.91,"276.4",2006
"171348",-116.47,32.91,"276.4",2006
"171350",-116.46,32.91,"276.5",2006
"171354",-116.48,32.92,"276.6",2006
"171358",-116.44,32.85,"277.1",2006
"171359",-116.43,32.85,"277.1",2006
"171379",-116.44,32.85,"277.2",2006
"171383",-116.43,32.85,"277.3",2006
"171387",-120.17,38.16,"278.1",2006
"171388",-120.17,38.15,"278.1",2006
"171424",-120.18,38.15,"278.1",2006
"171434",-120.18,38.14,"278.1",2006
"171467",-120.19,38.14,"278.1",2006
"171524",-120.19,38.13,"278.1",2006
"171526",-120.2,38.13,"278.1",2006
"171552",-120.21,38.13,"278.1",2006
"171661",-120.2,38.14,"278.1",2006
"171663",-120.21,38.14,"278.1",2006
"171729",-120.19,38.15,"278.1",2006
"171831",-120.18,38.16,"278.1",2006
"171864",-120.18,38.16,"278.2",2006
"171873",-120.17,38.16,"278.2",2006
"171921",-120.18,38.15,"278.2",2006
"171997",-120.19,38.14,"278.3",2006
"172064",-120.18,38.14,"278.4",2006
"172075",-120.18,38.13,"278.4",2006
"172077",-120.19,38.13,"278.4",2006
"172094",-120.19,38.14,"278.4",2006
"172115",-120.18,38.16,"278.5",2006
"172150",-120.19,38.15,"278.6",2006
"172157",-120.18,38.15,"278.6",2006
"172183",-120.2,38.13,"278.7",2006
"172186",-120.2,38.14,"278.7",2006
"172206",-120.2,38.13,"278.8",2006
"172215",-120.21,38.13,"278.8",2006
"172221",-120.2,38.13,"278.9",2006
"172225",-117.77,34.2,"279.1",2006
"172227",-117.77,34.21,"279.1",2006
"172231",-117.76,34.21,"279.1",2006
"172233",-117.76,34.2,"279.1",2006
"172276",-117.77,34.2,"279.2",2006
"172280",-120.18,38.16,"280.1",2006
"172305",-120.18,38.15,"280.1",2006
"172318",-120.19,38.15,"280.1",2006
"172335",-120.19,38.16,"280.1",2006
"172384",-120.21,38.14,"280.2",2006
"172390",-120.2,38.14,"280.2",2006
"172392",-120.2,38.13,"280.2",2006
"172399",-120.21,38.13,"280.2",2006
"172431",-120.19,38.15,"280.3",2006
"172434",-120.18,38.15,"280.3",2006
"172510",-120.2,38.14,"280.4",2006
"172540",-120.18,38.15,"280.5",2006
"172567",-120.23,38,"281.1",2006
"172570",-120.22,38,"281.1",2006
"172571",-120.22,37.99,"281.1",2006
"172576",-120.23,37.99,"281.1",2006
"172584",-122.78,39.2,"282.1",2006
"172920",-122.96,39.4,"282.2",2006
"173157",-122.97,39.4,"282.2",2006
"173174",-122.97,39.4,"282.3",2006
"173261",-120.16,38.07,"283.1",2006
"173284",-120.16,38.06,"283.1",2006
"173313",-117.16,34.27,"284.1",2006
"173337",-117.07,34.22,"285.1",2006
"173416",-117.06,34.22,"285.1",2006
"173518",-117.06,34.23,"285.1",2006
"173865",-117.05,34.22,"285.1",2006
"173998",-117.04,34.22,"285.1",2006
"174044",-117.04,34.23,"285.1",2006
"174094",-117.03,34.23,"285.1",2006
"174136",-117.03,34.22,"285.1",2006
"175822",-120.38,38.97,"286.1",2006
"175826",-120.38,38.96,"286.1",2006
"175835",-120.39,38.96,"286.1",2006
"175843",-120.39,38.97,"286.1",2006
"175882",-120.71,38.93,"286.2",2006
"175891",-120.71,38.92,"286.2",2006
"175962",-120.72,38.92,"286.2",2006
"176041",-120.73,38.91,"286.3",2006
"176133",-120.36,38.97,"286.4",2006
"176136",-120.36,38.96,"286.4",2006
"176152",-120.37,38.96,"286.4",2006
"176169",-120.37,38.97,"286.4",2006
"176175",-120.37,38.95,"286.5",2006
"176188",-120.38,38.95,"286.5",2006
"176253",-120.72,38.91,"286.6",2006
"176281",-120.72,38.92,"286.7",2006
"176294",-120.72,38.93,"286.7",2006
"176311",-120.73,38.91,"286.8",2006
"176316",-120.74,38.91,"286.8",2006
"176325",-120.74,38.92,"286.8",2006
"176330",-120.73,38.92,"286.8",2006
"176342",-120.72,38.91,"286.9",2006
"176359",-120.73,38.91,"286.9",2006
"176385",-120.72,38.93,"286.10",2006
"176389",-120.72,38.92,"286.10",2006
"176394",-120.73,38.92,"286.10",2006
"176403",-120.73,38.93,"286.10",2006
"176419",-120.36,38.96,"286.11",2006
"176464",-120.72,38.92,"286.12",2006
"176492",-120.37,38.96,"286.13",2006
"176514",-120.71,38.92,"286.14",2006
"176531",-116.72,33.73,"287.1",2006
"176536",-116.73,33.73,"287.1",2006
"176546",-116.74,33.73,"287.1",2006
"176567",-116.75,33.73,"287.1",2006
"176587",-116.96,34.28,"288.1",2006
"176738",-116.97,34.28,"288.1",2006
"176769",-116.97,34.27,"288.1",2006
"177121",-116.96,34.27,"288.1",2006
"177449",-116.96,34.26,"288.1",2006
"177797",-116.97,34.26,"288.1",2006
"178595",-116.98,34.27,"288.1",2006
"178772",-116.98,34.26,"288.1",2006
"178858",-116.99,34.27,"288.1",2006
"178979",-116.99,34.26,"288.1",2006
"179213",-117,34.26,"288.1",2006
"179395",-117,34.25,"288.1",2006
"179513",-117.01,34.26,"288.1",2006
"180577",-117,34.27,"288.1",2006
"180871",-117.01,34.27,"288.1",2006
"181225",-117.02,34.26,"288.1",2006
"181516",-117.03,34.26,"288.1",2006
"181782",-117.04,34.26,"288.1",2006
"181920",-117.04,34.25,"288.1",2006
"182166",-117.05,34.25,"288.1",2006
"182653",-117.06,34.25,"288.1",2006
"183006",-117.07,34.25,"288.1",2006
"183075",-117.07,34.24,"288.1",2006
"186611",-117.02,34.31,"288.2",2006
"186763",-117.02,34.3,"288.2",2006
"186999",-117.02,34.29,"288.2",2006
"187023",-117.03,34.29,"288.2",2006
"187389",-117.04,34.29,"288.2",2006
"187577",-117.04,34.28,"288.2",2006
"187725",-117.05,34.28,"288.2",2006
"188007",-117.06,34.28,"288.2",2006
"188265",-117.05,34.27,"288.2",2006
"188348",-117.06,34.27,"288.2",2006
"188677",-117.07,34.27,"288.2",2006
"189010",-117.08,34.27,"288.2",2006
"189090",-117.08,34.26,"288.2",2006
"189330",-117.09,34.26,"288.2",2006
"189510",-117.08,34.25,"288.2",2006
"189512",-117.09,34.25,"288.2",2006
"190058",-117.08,34.24,"288.2",2006
"190085",-117.09,34.24,"288.2",2006
"190522",-117.09,34.23,"288.2",2006
"194139",-117.03,34.3,"288.2",2006
"194611",-117.01,34.31,"288.2",2006
"194625",-117.01,34.32,"288.2",2006
"194931",-116.96,34.28,"288.3",2006
"194984",-116.97,34.28,"288.3",2006
"195045",-116.97,34.29,"288.3",2006
"195212",-116.98,34.29,"288.3",2006
"195698",-116.96,34.29,"288.3",2006
"195944",-116.96,34.3,"288.3",2006
"195945",-116.95,34.3,"288.3",2006
"196181",-116.94,34.3,"288.3",2006
"196429",-116.93,34.3,"288.3",2006
"196529",-116.93,34.31,"288.3",2006
"197201",-116.95,34.29,"288.3",2006
"197586",-117.06,34.24,"288.4",2006
"197996",-117.06,34.23,"288.4",2006
"198375",-117.07,34.23,"288.4",2006
"198613",-117.08,34.23,"288.4",2006
"198903",-117.08,34.22,"288.4",2006
"198945",-117.09,34.22,"288.4",2006
"199150",-117.09,34.23,"288.4",2006
"200599",-116.98,34.28,"288.5",2006
"200601",-116.97,34.28,"288.5",2006
"200848",-116.98,34.27,"288.5",2006
"200955",-116.99,34.27,"288.5",2006
"201276",-116.98,34.15,"289.1",2006
"201283",-117.14,34.28,"290.1",2006
"201304",-117.15,34.28,"290.2",2006
"201326",-117.14,34.28,"290.3",2006
"201340",-117.16,34.29,"290.4",2006
"201341",-117.16,34.28,"290.4",2006
"201351",-121.9,41.43,"291.1",2006
"201361",-121.9,41.44,"291.1",2006
"201380",-121.89,41.44,"291.1",2006
"201502",-120.46,39.71,"292.1",2006
"201523",-120.45,39.71,"292.1",2006
"201649",-120.45,39.7,"292.1",2006
"201713",-120.46,39.7,"292.1",2006
"202176",-120.46,39.71,"292.2",2006
"202196",-120.46,39.7,"292.2",2006
"202321",-120.42,38.98,"293.1",2006
"202342",-120.41,38.98,"293.1",2006
"202360",-120.43,38.98,"293.1",2006
"202408",-120.44,38.98,"293.1",2006
"202410",-120.44,38.97,"293.1",2006
"202488",-120.45,38.97,"293.1",2006
"202560",-120.45,38.98,"293.1",2006
"202722",-120.43,38.98,"293.2",2006
"202843",-120.43,38.97,"293.2",2006
"202845",-120.42,38.98,"293.2",2006
"202848",-120.42,38.97,"293.2",2006
"203228",-120.44,38.97,"293.2",2006
"203430",-120.4,39.01,"293.3",2006
"203457",-120.41,39.01,"293.3",2006
"203513",-120.4,39.02,"293.3",2006
"203536",-120.42,39.02,"293.4",2006
"203543",-120.42,39.01,"293.4",2006
"203552",-120.43,39.01,"293.4",2006
"203622",-120.41,39.02,"293.4",2006
"203630",-120.44,38.96,"293.5",2006
"203634",-120.45,38.96,"293.5",2006
"203657",-120.44,38.97,"293.5",2006
"203684",-120.45,38.97,"293.5",2006
"203723",-120.42,39.02,"293.6",2006
"203741",-120.41,39.02,"293.6",2006
"203950",-120.4,39.03,"293.7",2006
"203963",-120.4,39.02,"293.7",2006
"203988",-120.41,39.02,"293.7",2006
"204043",-120.41,39.02,"293.8",2006
"204052",-120.41,39.01,"293.8",2006
"204061",-120.42,39.01,"293.8",2006
"204070",-120.42,39.02,"293.8",2006
"204088",-120.39,38.99,"293.9",2006
"204099",-120.38,38.99,"293.9",2006
"204161",-120.4,39,"293.10",2006
"204223",-120.4,39.01,"293.10",2006
"204236",-120.43,38.99,"293.11",2006
"204238",-120.42,38.99,"293.11",2006
"204239",-120.42,38.98,"293.11",2006
"204253",-120.43,38.98,"293.11",2006
